Data (link pndb),Title,Description,Species,Gbif link
https://pndb.opendatasoft.com/explore/assets/dcsmm2018-d8c2-etat-et-tendance-de-limposex-chez-la-nucelle-nucella-lapilus-sur-lensemble-de-la-facade-atlantique-sur-la-periode-2002-2014/,DCSMM2018 - D8C2 - Etat et tendance de l'Imposex chez la nucelle Nucella lapilus sur l'ensemble de l...,"Lien vers les données Les effets des contaminants sur la santé des espèces et l’état des habitats constituent l’un des critères de définition du descripteur sur les contaminants dans le milieu de la DCSMM (D8C2). Un des indicateurs retenus pour évaluer l’atteinte du bon état écologique pour ce critère est le suivi de l’Imposex chez la nucelle (Nucella lapillus), qui est un indicateur d’exposition au TBT. Cet indicateur est évalué à l’échelle de la station pour l’unité marine de rapportage « eaux côtières », sur la façade Atlantique (ce qui exclue la sous-région marine Méditerranée Occidentale), pour la période 2002 -2014. Dans la sous-région marine Manche – Mer du Nord, 59% des stations sont en bonne état écologique, 35% dans la sous-région marine Mer Celtique et 25% dans la sous-région marine Golfe de Gascogne.","Nucella lapillus, Nucella lapilus","https://www.gbif.org/species/5193449, https://www.gbif.org/species/5193449"
https://pndb.opendatasoft.com/explore/assets/dcsmm2018-om-d1c4-repartition-spatiale-des-oiseaux-en-mer-fou-de-bassan-morus-bassanus-2011-2012/,"DCSMM2018 - OM - D1C4 - Répartition spatiale des oiseaux en mer (""Fou de Bassan - Morus bassanus"", 2...","Lien vers les données La répartition spatiale constitue l’un des critères de définition du bon état écologique pour la composante ""oiseaux marins"" du descripteur 1 relatif à la biodiversité dans le cadre de la DCSMM (D1C4). Le bon état écologique des oiseaux marins est atteint lorsque la diversité biologique de cette composante écosystémique est conservée. Pour cela, l’aire de répartition des espèces doit être conforme aux conditions physiographiques, géographiques et climatiques dominantes. Les cartes de répartition spatiale des oiseaux en mer ont été obtenues à partir des données des campagnes aériennes SAMM et constituent l’état des lieux actuel qui servira de base de référence pour les comparaison avec les prochaines campagnes aériennes. Les unités géographiques d’évaluation sont les sous-régions marines de la DCSMM. Les groupes d’espèces utilisés pour l’évaluation sont ceux énumérés au tableau 2 « Groupes d’espèces d’oiseaux marins » (décision 2017/848/UE). Les données sont présentées sous forme de fichiers géoréférencés de type tiff.",Morus bassanus,https://www.gbif.org/species/2480964
https://pndb.opendatasoft.com/explore/assets/dcsmm2018-om-d1c4-repartition-spatiale-des-oiseaux-en-mer-goelands-noirs-larus-marinus-2011-2012/,"DCSMM2018 - OM - D1C4 - Répartition spatiale des oiseaux en mer (""Goélands noirs - Larus marinus"", 2...","Lien vers les données La répartition spatiale constitue l’un des critères de définition du bon état écologique pour la composante ""oiseaux marins"" du descripteur 1 relatif à la biodiversité dans le cadre de la DCSMM (D1C4). Le bon état écologique des oiseaux marins est atteint lorsque la diversité biologique de cette composante écosystémique est conservée. Pour cela, l’aire de répartition des espèces doit être conforme aux conditions physiographiques, géographiques et climatiques dominantes. Les cartes de répartition spatiale des oiseaux en mer ont été obtenues à partir des données des campagnes aériennes SAMM et constituent l’état des lieux actuel qui servira de base de référence pour les comparaison avec les prochaines campagnes aériennes. Les unités géographiques d’évaluation sont les sous-régions marines de la DCSMM. Les groupes d’espèces utilisés pour l’évaluation sont ceux énumérés au tableau 2 « Groupes d’espèces d’oiseaux marins » (décision 2017/848/UE). Les données sont présentées sous forme de fichiers géoréférencés de type tiff.","Larus marinus, Larus marinus","https://www.gbif.org/species/2481172, https://www.gbif.org/species/2481172"
https://pndb.opendatasoft.com/explore/assets/dcsmm2018-om-d1c4-repartition-spatiale-des-oiseaux-en-mer-grands-labbes-catharacta-skua-2011-2012/,"DCSMM2018 - OM - D1C4 - Répartition spatiale des oiseaux en mer (""Grands labbes - Catharacta skua"", ...","Lien vers les données La répartition spatiale constitue l’un des critères de définition du bon état écologique pour la composante ""oiseaux marins"" du descripteur 1 relatif à la biodiversité dans le cadre de la DCSMM (D1C4). Le bon état écologique des oiseaux marins est atteint lorsque la diversité biologique de cette composante écosystémique est conservée. Pour cela, l’aire de répartition des espèces doit être conforme aux conditions physiographiques, géographiques et climatiques dominantes. Les cartes de répartition spatiale des oiseaux en mer ont été obtenues à partir des données des campagnes aériennes SAMM et constituent l’état des lieux actuel qui servira de base de référence pour les comparaison avec les prochaines campagnes aériennes. Les unités géographiques d’évaluation sont les sous-régions marines de la DCSMM. Les groupes d’espèces utilisés pour l’évaluation sont ceux énumérés au tableau 2 « Groupes d’espèces d’oiseaux marins » (décision 2017/848/UE). Les données sont présentées sous forme de fichiers géoréférencés de type tiff.",Catharacta skua,https://www.gbif.org/species/8308855
https://pndb.opendatasoft.com/explore/assets/dcsmm2018-om-d1c4-repartition-spatiale-des-oiseaux-en-mer-grands-puffins-puffinus-gravis-puffinus-griseus-2012/,"DCSMM2018 - OM - D1C4 - Répartition spatiale des oiseaux en mer (""Grands puffins - Puffinus gravis &...","Lien vers les données La répartition spatiale constitue l’un des critères de définition du bon état écologique pour la composante ""oiseaux marins"" du descripteur 1 relatif à la biodiversité dans le cadre de la DCSMM (D1C4). Le bon état écologique des oiseaux marins est atteint lorsque la diversité biologique de cette composante écosystémique est conservée. Pour cela, l’aire de répartition des espèces doit être conforme aux conditions physiographiques, géographiques et climatiques dominantes. Les cartes de répartition spatiale des oiseaux en mer ont été obtenues à partir des données des campagnes aériennes SAMM et constituent l’état des lieux actuel qui servira de base de référence pour les comparaison avec les prochaines campagnes aériennes. Les unités géographiques d’évaluation sont les sous-régions marines de la DCSMM. Les groupes d’espèces utilisés pour l’évaluation sont ceux énumérés au tableau 2 « Groupes d’espèces d’oiseaux marins » (décision 2017/848/UE). Les données sont présentées sous forme de fichiers géoréférencés de type tiff.","Puffinus gravis, Puffinus griseus","https://www.gbif.org/species/5229343, https://www.gbif.org/species/5739277"
https://pndb.opendatasoft.com/explore/assets/dcsmm2018-om-d1c4-repartition-spatiale-des-oiseaux-en-mer-mouettes-larus-minutus-2011/,"DCSMM2018 - OM - D1C4 - Répartition spatiale des oiseaux en mer (""Mouettes - Larus minutus"", 2011)","Lien vers les données La répartition spatiale constitue l’un des critères de définition du bon état écologique pour la composante ""oiseaux marins"" du descripteur 1 relatif à la biodiversité dans le cadre de la DCSMM (D1C4). Le bon état écologique des oiseaux marins est atteint lorsque la diversité biologique de cette composante écosystémique est conservée. Pour cela, l’aire de répartition des espèces doit être conforme aux conditions physiographiques, géographiques et climatiques dominantes. Les cartes de répartition spatiale des oiseaux en mer ont été obtenues à partir des données des campagnes aériennes SAMM et constituent l’état des lieux actuel qui servira de base de référence pour les comparaison avec les prochaines campagnes aériennes. Les unités géographiques d’évaluation sont les sous-régions marines de la DCSMM. Les groupes d’espèces utilisés pour l’évaluation sont ceux énumérés au tableau 2 « Groupes d’espèces d’oiseaux marins » (décision 2017/848/UE). Les données sont présentées sous forme de fichiers géoréférencés de type tiff.","Larus minutus, Larus minutus","https://www.gbif.org/species/2481143, https://www.gbif.org/species/2481143"
https://pndb.opendatasoft.com/explore/assets/dcsmm2018-om-d1c4-repartition-spatiale-des-oiseaux-en-mer-mouettes-larus-ridibundus-2011/,"DCSMM2018 - OM - D1C4 - Répartition spatiale des oiseaux en mer (""Mouettes - Larus ridibundus"", 2011...","Lien vers les données La répartition spatiale constitue l’un des critères de définition du bon état écologique pour la composante ""oiseaux marins"" du descripteur 1 relatif à la biodiversité dans le cadre de la DCSMM (D1C4). Le bon état écologique des oiseaux marins est atteint lorsque la diversité biologique de cette composante écosystémique est conservée. Pour cela, l’aire de répartition des espèces doit être conforme aux conditions physiographiques, géographiques et climatiques dominantes. Les cartes de répartition spatiale des oiseaux en mer ont été obtenues à partir des données des campagnes aériennes SAMM et constituent l’état des lieux actuel qui servira de base de référence pour les comparaison avec les prochaines campagnes aériennes. Les unités géographiques d’évaluation sont les sous-régions marines de la DCSMM. Les groupes d’espèces utilisés pour l’évaluation sont ceux énumérés au tableau 2 « Groupes d’espèces d’oiseaux marins » (décision 2017/848/UE). Les données sont présentées sous forme de fichiers géoréférencés de type tiff.",Larus ridibundus,https://www.gbif.org/species/2481137
https://pndb.opendatasoft.com/explore/assets/dcsmm2018-om-d1c4-repartition-spatiale-des-oiseaux-en-mer-petits-goelands-gris-larus-canus-2011/,"DCSMM2018 - OM - D1C4 - Répartition spatiale des oiseaux en mer (""Petits goélands gris - Larus canus...","Lien vers les données La répartition spatiale constitue l’un des critères de définition du bon état écologique pour la composante ""oiseaux marins"" du descripteur 1 relatif à la biodiversité dans le cadre de la DCSMM (D1C4). Le bon état écologique des oiseaux marins est atteint lorsque la diversité biologique de cette composante écosystémique est conservée. Pour cela, l’aire de répartition des espèces doit être conforme aux conditions physiographiques, géographiques et climatiques dominantes. Les cartes de répartition spatiale des oiseaux en mer ont été obtenues à partir des données des campagnes aériennes SAMM et constituent l’état des lieux actuel qui servira de base de référence pour les comparaison avec les prochaines campagnes aériennes. Les unités géographiques d’évaluation sont les sous-régions marines de la DCSMM. Les groupes d’espèces utilisés pour l’évaluation sont ceux énumérés au tableau 2 « Groupes d’espèces d’oiseaux marins » (décision 2017/848/UE). Les données sont présentées sous forme de fichiers géoréférencés de type tiff.","Larus canus, Larus canus","https://www.gbif.org/species/7982160, https://www.gbif.org/species/7982160"
https://pndb.opendatasoft.com/explore/assets/dcsmm2018-om-d1c4-repartition-spatiale-des-oiseaux-en-mer-petits-puffins-puffinus-yelkouan-puffinus-mauretanicus-2011-2012/,"DCSMM2018 - OM - D1C4 - Répartition spatiale des oiseaux en mer (""Petits puffins - Puffinus yelkouan...","Lien vers les données La répartition spatiale constitue l’un des critères de définition du bon état écologique pour la composante ""oiseaux marins"" du descripteur 1 relatif à la biodiversité dans le cadre de la DCSMM (D1C4). Le bon état écologique des oiseaux marins est atteint lorsque la diversité biologique de cette composante écosystémique est conservée. Pour cela, l’aire de répartition des espèces doit être conforme aux conditions physiographiques, géographiques et climatiques dominantes. Les cartes de répartition spatiale des oiseaux en mer ont été obtenues à partir des données des campagnes aériennes SAMM et constituent l’état des lieux actuel qui servira de base de référence pour les comparaison avec les prochaines campagnes aériennes. Les unités géographiques d’évaluation sont les sous-régions marines de la DCSMM. Les groupes d’espèces utilisés pour l’évaluation sont ceux énumérés au tableau 2 « Groupes d’espèces d’oiseaux marins » (décision 2017/848/UE). Les données sont présentées sous forme de fichiers géoréférencés de type tiff.","Puffinus mauretanicus, Puffinus yelkouan","https://www.gbif.org/species/5229360, https://www.gbif.org/species/5229377"
https://pndb.opendatasoft.com/explore/assets/dcsmm2018-om-d1c4-repartition-spatiale-des-oiseaux-en-mer-plongeons-indetermines-gavia-stellata-gavia-arctica-givia-immer-2011/,"DCSMM2018 - OM - D1C4 - Répartition spatiale des oiseaux en mer (""Plongeons indéterminés - Gavia ste...","Lien vers les données La répartition spatiale constitue l’un des critères de définition du bon état écologique pour la composante ""oiseaux marins"" du descripteur 1 relatif à la biodiversité dans le cadre de la DCSMM (D1C4). Le bon état écologique des oiseaux marins est atteint lorsque la diversité biologique de cette composante écosystémique est conservée. Pour cela, l’aire de répartition des espèces doit être conforme aux conditions physiographiques, géographiques et climatiques dominantes. Les cartes de répartition spatiale des oiseaux en mer ont été obtenues à partir des données des campagnes aériennes SAMM et constituent l’état des lieux actuel qui servira de base de référence pour les comparaison avec les prochaines campagnes aériennes. Les unités géographiques d’évaluation sont les sous-régions marines de la DCSMM. Les groupes d’espèces utilisés pour l’évaluation sont ceux énumérés au tableau 2 « Groupes d’espèces d’oiseaux marins » (décision 2017/848/UE). Les données sont présentées sous forme de fichiers géoréférencés de type tiff.","Gavia arctica, Gavia stellata, Givia immer","https://www.gbif.org/species/2481959, https://www.gbif.org/species/2481958, https://www.gbif.org/species/2481962"
https://pndb.opendatasoft.com/explore/assets/dcsmm2018-om-d1c4-repartition-spatiale-des-oiseaux-en-mer-sternes-moyennes-sterna-hirundo-sterna-paradisaea-2012/,"DCSMM2018 - OM- D1C4 - Répartition spatiale des oiseaux en mer (""Sternes moyennes - Sterna hirundo &...","Lien vers les données La répartition spatiale constitue l’un des critères de définition du bon état écologique pour la composante ""oiseaux marins"" du descripteur 1 relatif à la biodiversité dans le cadre de la DCSMM (D1C4). Le bon état écologique des oiseaux marins est atteint lorsque la diversité biologique de cette composante écosystémique est conservée. Pour cela, l’aire de répartition des espèces doit être conforme aux conditions physiographiques, géographiques et climatiques dominantes. Les cartes de répartition spatiale des oiseaux en mer ont été obtenues à partir des données des campagnes aériennes SAMM et constituent l’état des lieux actuel qui servira de base de référence pour les comparaison avec les prochaines campagnes aériennes. Les unités géographiques d’évaluation sont les sous-régions marines de la DCSMM. Les groupes d’espèces utilisés pour l’évaluation sont ceux énumérés au tableau 2 « Groupes d’espèces d’oiseaux marins » (décision 2017/848/UE). Les données sont présentées sous forme de fichiers géoréférencés de type tiff.","Sterna hirundo, Sterna paradisaea","https://www.gbif.org/species/9367409, https://www.gbif.org/species/5229230"
https://pndb.opendatasoft.com/explore/assets/dcsmm2018-om-d1c4-repartition-spatiale-des-oiseaux-en-mer-sternes-sterna-sandvicensis-2012/,"DCSMM2018 - OM - D1C4 - Répartition spatiale des oiseaux en mer (""Sternes - Sterna sandvicensis"", 20...","Lien vers les données La répartition spatiale constitue l’un des critères de définition du bon état écologique pour la composante ""oiseaux marins"" du descripteur 1 relatif à la biodiversité dans le cadre de la DCSMM (D1C4). Le bon état écologique des oiseaux marins est atteint lorsque la diversité biologique de cette composante écosystémique est conservée. Pour cela, l’aire de répartition des espèces doit être conforme aux conditions physiographiques, géographiques et climatiques dominantes. Les cartes de répartition spatiale des oiseaux en mer ont été obtenues à partir des données des campagnes aériennes SAMM et constituent l’état des lieux actuel qui servira de base de référence pour les comparaison avec les prochaines campagnes aériennes. Les unités géographiques d’évaluation sont les sous-régions marines de la DCSMM. Les groupes d’espèces utilisés pour l’évaluation sont ceux énumérés au tableau 2 « Groupes d’espèces d’oiseaux marins » (décision 2017/848/UE). Les données sont présentées sous forme de fichiers géoréférencés de type tiff.","Sterna sandvicensis, Sterna sandvicensis","https://www.gbif.org/species/5229223, https://www.gbif.org/species/5229223"
https://pndb.opendatasoft.com/explore/assets/demerstock-biological-parameters-of-7-species-of-demersal-fish-in-mayotte/,DEMERSTOCK : Biological parameters of 7 species of demersal fish in Mayotte,"Lien vers les données The DEMERSTOCK project aims to provide biological data on seven species of demersal fish caught on the reefs of Mayotte, so that models can be used to assess stock status. The acquisition of data such as the size, weight, maturity stage and age of the individuals caught is essential for assessing the state of commercial fish populations and stocks. To carry out this study, the following species were selected on the basis of their importance in local fisheries: bluefin trevally (Caranx melampygus), green jobfish (Aprion virescens), rusty jobfish (Aphareus rutilans), redmouth groupper (Aethaloperca rogaa), yellow-edged lyretail (Variola louti) and two deep-water red snapper (Etelis boweni and Etelis carbunculus). The project is based on collaboration with local fishermen and fishmongers to sample the defined species.","Aethaloperca rogaa, Aphareus rutilans, Caranx melampygus, Etelis boweni, Etelis carbunculus, Variola louti","https://www.gbif.org/species/2388085, https://www.gbif.org/species/5209907, https://www.gbif.org/species/2390750, https://www.gbif.org/species/11205527, https://www.gbif.org/species/2385134, https://www.gbif.org/species/2389100"
https://pndb.opendatasoft.com/explore/assets/dendrophyllia-cornigera-scleractinia-presence-and-absence-data-reported-from-canyons-along-the-french-mediterranean-coasts-2009-2010/,Dendrophyllia cornigera (Scleractinia) presence and absence data reported from canyons along the fre...,Lien vers les données Data were extracted from videos recorded during MEDSEACAN_2009 and CORSEACAN_2010 cruises operated by Comex (Aamp funding). Underwater vehicles were either Achille ROV or Remora submersible. Video analyses were realized by Ifremer and GIS posidonie.,Dendrophyllia cornigera,https://www.gbif.org/species/2259702
https://pndb.opendatasoft.com/explore/assets/densite-annuelle-de-lespece-citharus-linguatula-au-stade-adulte-dans-le-golfe-du-lion-medits-1994-2019/,"Densité annuelle de l'espèce Citharus linguatula au stade adulte dans le Golfe du Lion (MEDITS, 1994...",Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019. Les données ont été transformées par logarithme décimal log10 (x+1) puis une analyse variographique et un krigeage ordinaire ont été effectués pour interpoler les données de densité dans le Golfe du Lion. Une carte de variance de krigeage a été calculée pour chaque espèce et chaque pas de temps.,"Citharus linguatula, Citharus linguatula","https://www.gbif.org/species/5213909, https://www.gbif.org/species/5213909"
https://pndb.opendatasoft.com/explore/assets/densite-annuelle-de-lespece-conger-conger-dans-le-golfe-du-lion-medits-1994-2019/,"Densité annuelle de l'espèce Conger conger dans le Golfe du Lion (MEDITS, 1994-2019)",Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019. Les données ont été transformées par logarithme décimal log10 (x+1) puis une analyse variographique et un krigeage ordinaire ont été effectués pour interpoler les données de densité dans le Golfe du Lion. Une carte de variance de krigeage a été calculée pour chaque espèce et chaque pas de temps.,Conger conger,https://www.gbif.org/species/2403490
https://pndb.opendatasoft.com/explore/assets/densite-annuelle-de-lespece-eutrigla-gurnardus-au-stade-adulte-dans-le-golfe-du-lion-medits-1994-2019/,"Densité annuelle de l'espèce Eutrigla gurnardus au stade adulte dans le Golfe du Lion (MEDITS, 1994-...",Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019. Les données ont été transformées par logarithme décimal log10 (x+1) puis une analyse variographique et un krigeage ordinaire ont été effectués pour interpoler les données de densité dans le Golfe du Lion. Une carte de variance de krigeage a été calculée pour chaque espèce et chaque pas de temps.,Eutrigla gurnardus,https://www.gbif.org/species/2336597
https://pndb.opendatasoft.com/explore/assets/densite-annuelle-de-lespece-lophius-budegassa-au-stade-juvenile-dans-le-golfe-du-lion-medits-1994-2019/,"Densité annuelle de l'espèce Lophius budegassa au stade juvénile dans le Golfe du Lion (MEDITS, 1994...",Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019. Les données ont été transformées par logarithme décimal log10 (x+1) puis une analyse variographique et un krigeage ordinaire ont été effectués pour interpoler les données de densité dans le Golfe du Lion. Une carte de variance de krigeage a été calculée pour chaque espèce et chaque pas de temps.,Lophius budegassa,https://www.gbif.org/species/2415070
https://pndb.opendatasoft.com/explore/assets/densite-annuelle-de-lespece-lophius-piscatorius-au-stade-adulte-dans-le-golfe-du-lion-medits-1994-2019/,"Densité annuelle de l'espèce Lophius piscatorius au stade adulte dans le Golfe du Lion (MEDITS, 1994...",Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019. Les données ont été transformées par logarithme décimal log10 (x+1) puis une analyse variographique et un krigeage ordinaire ont été effectués pour interpoler les données de densité dans le Golfe du Lion. Une carte de variance de krigeage a été calculée pour chaque espèce et chaque pas de temps.,Lophius piscatorius,https://www.gbif.org/species/2415075
https://pndb.opendatasoft.com/explore/assets/densite-annuelle-de-lespece-sepia-elegans-dans-le-golfe-du-lion-medits-1994-2019/,"Densité annuelle de l'espèce Sepia elegans dans le Golfe du Lion (MEDITS, 1994-2019)",Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019. Les données ont été transformées par logarithme décimal log10 (x+1) puis une analyse variographique et un krigeage ordinaire ont été effectués pour interpoler les données de densité dans le Golfe du Lion. Une carte de variance de krigeage a été calculée pour chaque espèce et chaque pas de temps.,"Sepia elegans, Sepia elegans","https://www.gbif.org/species/2290859, https://www.gbif.org/species/2290859"
https://pndb.opendatasoft.com/explore/assets/densite-annuelle-de-lespece-sprattus-sprattus-au-stade-adulte-dans-le-golfe-du-lion-pelmed-2003-2019/,"Densité annuelle de l'espèce Sprattus sprattus au stade adulte dans le Golfe du Lion (PELMED, 2003-2...",Lien vers les données Les abondances obtenues à partir des données de la campagne PELMED entre 2003 et 2019 ont été utilisées pour créer des cartes annuelles de distribution. Les données ont d'abord été transformées par logarithme décimal log10 (x+1) puis une analyse variographique et un krigeage anisotrope ont été effectués pour interpoler les données dans le Golfe du Lion. Une carte de variance de krigeage a été calculée pour chaque espèce et chaque pas de temps.,Sprattus sprattus,https://www.gbif.org/species/2413452
https://pndb.opendatasoft.com/explore/assets/densite-annuelle-de-lespece-veretillum-cynomorium-dans-le-golfe-du-lion-medits-2012-2019/,"Densité annuelle de l'espèce Veretillum cynomorium dans le Golfe du Lion (MEDITS, 2012-2019)",Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 2012 et 2019. Les données ont été transformées par logarithme décimal log10 (x+1) puis une analyse variographique et un krigeage ordinaire ont été effectués pour interpoler les données de densité dans le Golfe du Lion. Une carte de variance de krigeage a été calculée pour chaque espèce et chaque pas de temps.,Veretillum cynomorium,https://www.gbif.org/species/2258764
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-anguilla-anguilla-dans-le-golfe-du-lion-medits-1994-2019-cartographie-sans-interpolation/,"Densité moyenne et écart-type de l'espèce Anguilla anguilla dans le Golfe du Lion (MEDITS, 1994-2019...","Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).",Anguilla anguilla,https://www.gbif.org/species/5212973
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-aristaeomorpha-foliacea-aux-stades-juvenile-et-adulte-dans-le-golfe-du-lion-medits-1994-2019-cartographie-sans-interpolation/,Densité moyenne et écart-type de l'espèce Aristaeomorpha foliacea aux stades juvénile et adulte dans...,"Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).",Aristaeomorpha foliacea,https://www.gbif.org/species/2223101
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-atrina-pectinata-dans-le-golfe-du-lion-medits-2015-2019-cartographie-sans-interpolation/,"Densité moyenne et écart-type de l'espèce Atrina pectinata dans le Golfe du Lion (MEDITS, 2015-2019)...","Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 2015 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).",Atrina pectinata,https://www.gbif.org/species/4374726
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-centrophorus-granulosus-dans-le-golfe-du-lion-medits-1994-2019-cartographie-sans-interpolation/,"Densité moyenne et écart-type de l'espèce Centrophorus granulosus dans le Golfe du Lion (MEDITS, 199...","Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).",Centrophorus granulosus,https://www.gbif.org/species/5216423
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-chimaera-monstrosa-dans-le-golfe-du-lion-medits-2015-2019-cartographie-sans-interpolation/,"Densité moyenne et écart-type de l'espèce Chimaera monstrosa dans le Golfe du Lion (MEDITS, 2015-201...","Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 2015 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).",Chimaera monstrosa,https://www.gbif.org/species/2417343
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-dasyatis-pastinaca-dans-le-golfe-du-lion-medits-1994-2019-cartographie-sans-interpolation/,"Densité moyenne et écart-type de l'espèce Dasyatis pastinaca dans le Golfe du Lion (MEDITS, 1994-201...","Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).",Dasyatis pastinaca,https://www.gbif.org/species/2419543
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-dipturus-oxyrinchus-dans-le-golfe-du-lion-medits-2015-2019-cartographie-sans-interpolation/,"Densité moyenne et écart-type de l'espèce Dipturus oxyrinchus dans le Golfe du Lion (MEDITS, 2015-20...","Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 2015 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).",Dipturus oxyrinchus,https://www.gbif.org/species/2420174
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-etmopterus-spinax-aux-stades-juvenile-et-adulte-dans-le-golfe-du-lion-medits-2015-2019-cartographie-sans-interpolation/,Densité moyenne et écart-type de l'espèce Etmopterus spinax aux stades juvénile et adulte dans le Go...,"Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 2015 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).",Etmopterus spinax,https://www.gbif.org/species/2421064
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-galeus-melastomus-aux-stades-juvenile-et-adulte-dans-le-golfe-du-lion-medits-2015-2019-cartographie-sans-interpolation/,Densité moyenne et écart-type de l'espèce Galeus melastomus aux stades juvénile et adulte dans le Go...,"Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 2015 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).",Galeus melastomus,https://www.gbif.org/species/5215626
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-hexanchus-griseus-dans-le-golfe-du-lion-medits-2015-2019-cartographie-sans-interpolation/,"Densité moyenne et écart-type de l'espèce Hexanchus griseus dans le Golfe du Lion (MEDITS, 2015-2019...","Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 2015 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).",Hexanchus griseus,https://www.gbif.org/species/2420569
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-leucoraja-circularis-dans-le-golfe-du-lion-medits-1994-2019-cartographie-sans-interpolation/,"Densité moyenne et écart-type de l'espèce Leucoraja circularis dans le Golfe du Lion (MEDITS, 1994-2...","Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).","Leucoraja circularis, Leucoraja circularis","https://www.gbif.org/species/2419863, https://www.gbif.org/species/2419863"
